category,gender,age,year,division,population,share
tablet_owner,Female,18-24,2013,west_central,22,0.3548387096774194
tablet_owner,Female,25-34,2013,west_central,44,0.43564356435643564
tablet_owner,Female,35-44,2013,west_central,40,0.43010752688172044
tablet_owner,Female,45-54,2013,west_central,37,0.3894736842105263
tablet_owner,Female,55+,2013,west_central,28,0.19858156028368795
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2013,west_central,25,0.45454545454545453
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2013,west_central,39,0.5
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2013,west_central,39,0.4588235294117647
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2013,west_central,44,0.5057471264367817
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2013,west_central,46,0.42201834862385323
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2013,west_central,41,0.6612903225806451
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2013,west_central,58,0.5742574257425742
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2013,west_central,54,0.5806451612903226
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2013,west_central,51,0.5368421052631579
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2013,west_central,71,0.5035460992907801
social_media_[social_media_user],Male,18-24,2013,west_central,51,0.9272727272727272
social_media_[social_media_user],Male,25-34,2013,west_central,70,0.8974358974358975
social_media_[social_media_user],Male,35-44,2013,west_central,66,0.7764705882352941
social_media_[social_media_user],Male,45-54,2013,west_central,69,0.7931034482758621
social_media_[social_media_user],Male,55+,2013,west_central,65,0.5963302752293578
social_media_[social_media_user],Female,18-24,2013,west_central,60,0.967741935483871
social_media_[social_media_user],Female,25-34,2013,west_central,100,0.9900990099009901
social_media_[social_media_user],Female,35-44,2013,west_central,90,0.967741935483871
social_media_[social_media_user],Female,45-54,2013,west_central,72,0.7578947368421053
social_media_[social_media_user],Female,55+,2013,west_central,93,0.6595744680851063
totals,Male,18-24,2014,west_central,27,1.0
totals,Male,25-34,2014,west_central,65,1.0
totals,Male,35-44,2014,west_central,87,1.0
totals,Male,45-54,2014,west_central,85,1.0
totals,Male,55+,2014,west_central,118,1.0
totals,Female,18-24,2014,west_central,68,1.0
totals,Female,25-34,2014,west_central,111,1.0
totals,Female,35-44,2014,west_central,109,1.0
totals,Female,45-54,2014,west_central,131,1.0
totals,Female,55+,2014,west_central,164,1.0
video_game,Male,18-24,2014,west_central,25,0.9259259259259259
video_game,Male,25-34,2014,west_central,45,0.6923076923076923
video_game,Male,35-44,2014,west_central,55,0.632183908045977
video_game,Male,45-54,2014,west_central,36,0.4235294117647059
video_game,Male,55+,2014,west_central,19,0.16101694915254236
video_game,Female,18-24,2014,west_central,24,0.35294117647058826
video_game,Female,25-34,2014,west_central,67,0.6036036036036037
video_game,Female,35-44,2014,west_central,56,0.5137614678899083
video_game,Female,45-54,2014,west_central,47,0.35877862595419846
video_game,Female,55+,2014,west_central,37,0.22560975609756098
digital_music,Male,18-24,2014,west_central,27,1.0
digital_music,Male,25-34,2014,west_central,65,1.0
digital_music,Male,35-44,2014,west_central,87,1.0
digital_music,Male,45-54,2014,west_central,85,1.0
digital_music,Male,55+,2014,west_central,118,1.0
digital_music,Female,18-24,2014,west_central,68,1.0
digital_music,Female,25-34,2014,west_central,111,1.0
digital_music,Female,35-44,2014,west_central,109,1.0
digital_music,Female,45-54,2014,west_central,131,1.0
digital_music,Female,55+,2014,west_central,164,1.0
tv,Male,18-24,2014,west_central,20,0.7407407407407407
tv,Male,25-34,2014,west_central,50,0.7692307692307693
tv,Male,35-44,2014,west_central,74,0.8505747126436781
tv,Male,45-54,2014,west_central,72,0.8470588235294118
tv,Male,55+,2014,west_central,105,0.8898305084745762
tv,Female,18-24,2014,west_central,54,0.7941176470588235
tv,Female,25-34,2014,west_central,96,0.8648648648648649
tv,Female,35-44,2014,west_central,98,0.8990825688073395
tv,Female,45-54,2014,west_central,122,0.9312977099236641
tv,Female,55+,2014,west_central,152,0.926829268292683
radio,Male,18-24,2014,west_central,17,0.6296296296296297
radio,Male,25-34,2014,west_central,43,0.6615384615384615
radio,Male,35-44,2014,west_central,67,0.7701149425287356
radio,Male,45-54,2014,west_central,62,0.7294117647058823
radio,Male,55+,2014,west_central,84,0.711864406779661
radio,Female,18-24,2014,west_central,53,0.7794117647058824
radio,Female,25-34,2014,west_central,85,0.7657657657657657
radio,Female,35-44,2014,west_central,95,0.8715596330275229
radio,Female,45-54,2014,west_central,110,0.8396946564885496
radio,Female,55+,2014,west_central,125,0.7621951219512195
magazine,Male,18-24,2014,west_central,20,0.7407407407407407
magazine,Male,25-34,2014,west_central,47,0.7230769230769231
magazine,Male,35-44,2014,west_central,67,0.7701149425287356
magazine,Male,45-54,2014,west_central,68,0.8
magazine,Male,55+,2014,west_central,110,0.9322033898305084
magazine,Female,18-24,2014,west_central,58,0.8529411764705882
magazine,Female,25-34,2014,west_central,94,0.8468468468468469
magazine,Female,35-44,2014,west_central,99,0.908256880733945
magazine,Female,45-54,2014,west_central,123,0.9389312977099237
magazine,Female,55+,2014,west_central,160,0.975609756097561
movie_goers,Male,18-24,2014,west_central,27,1.0
movie_goers,Male,25-34,2014,west_central,65,1.0
movie_goers,Male,35-44,2014,west_central,87,1.0
movie_goers,Male,45-54,2014,west_central,85,1.0
movie_goers,Male,55+,2014,west_central,118,1.0
movie_goers,Female,18-24,2014,west_central,68,1.0
movie_goers,Female,25-34,2014,west_central,111,1.0
movie_goers,Female,35-44,2014,west_central,109,1.0
movie_goers,Female,45-54,2014,west_central,131,1.0
movie_goers,Female,55+,2014,west_central,164,1.0
supermarket_goer_last_4_weeks,Male,18-24,2014,west_central,26,0.9629629629629629
supermarket_goer_last_4_weeks,Male,25-34,2014,west_central,61,0.9384615384615385
supermarket_goer_last_4_weeks,Male,35-44,2014,west_central,85,0.9770114942528736
supermarket_goer_last_4_weeks,Male,45-54,2014,west_central,85,1.0
supermarket_goer_last_4_weeks,Male,55+,2014,west_central,118,1.0
supermarket_goer_last_4_weeks,Female,18-24,2014,west_central,65,0.9558823529411765
supermarket_goer_last_4_weeks,Female,25-34,2014,west_central,110,0.990990990990991
supermarket_goer_last_4_weeks,Female,35-44,2014,west_central,107,0.981651376146789
supermarket_goer_last_4_weeks,Female,45-54,2014,west_central,131,1.0
supermarket_goer_last_4_weeks,Female,55+,2014,west_central,161,0.9817073170731707
tablet_owner,Male,18-24,2014,west_central,9,0.3333333333333333
tablet_owner,Male,25-34,2014,west_central,17,0.26153846153846155
tablet_owner,Male,35-44,2014,west_central,39,0.4482758620689655
tablet_owner,Male,45-54,2014,west_central,37,0.43529411764705883
tablet_owner,Male,55+,2014,west_central,32,0.2711864406779661
tablet_owner,Female,18-24,2014,west_central,24,0.35294117647058826
tablet_owner,Female,25-34,2014,west_central,55,0.4954954954954955
tablet_owner,Female,35-44,2014,west_central,60,0.5504587155963303
tablet_owner,Female,45-54,2014,west_central,49,0.37404580152671757
tablet_owner,Female,55+,2014,west_central,69,0.42073170731707316
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,west_central,14,0.5185185185185185
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,west_central,36,0.5538461538461539
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,west_central,41,0.47126436781609193
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,west_central,51,0.6
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,west_central,43,0.3644067796610169
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,west_central,49,0.7205882352941176
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,west_central,59,0.5315315315315315
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,west_central,68,0.6238532110091743
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,west_central,73,0.5572519083969466
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,west_central,84,0.5121951219512195
social_media_[social_media_user],Male,18-24,2014,west_central,24,0.8888888888888888
social_media_[social_media_user],Male,25-34,2014,west_central,59,0.9076923076923077
social_media_[social_media_user],Male,35-44,2014,west_central,69,0.7931034482758621
social_media_[social_media_user],Male,45-54,2014,west_central,70,0.8235294117647058
social_media_[social_media_user],Male,55+,2014,west_central,75,0.635593220338983
social_media_[social_media_user],Female,18-24,2014,west_central,67,0.9852941176470589
social_media_[social_media_user],Female,25-34,2014,west_central,105,0.9459459459459459
social_media_[social_media_user],Female,35-44,2014,west_central,101,0.926605504587156
social_media_[social_media_user],Female,45-54,2014,west_central,113,0.8625954198473282
social_media_[social_media_user],Female,55+,2014,west_central,118,0.7195121951219512
totals,Male,18-24,2015,west_central,37,1.0
totals,Male,25-34,2015,west_central,64,1.0
totals,Male,35-44,2015,west_central,85,1.0
totals,Male,45-54,2015,west_central,79,1.0
totals,Male,55+,2015,west_central,114,1.0
totals,Female,18-24,2015,west_central,52,1.0
totals,Female,25-34,2015,west_central,108,1.0
totals,Female,35-44,2015,west_central,129,1.0
totals,Female,45-54,2015,west_central,126,1.0
totals,Female,55+,2015,west_central,157,1.0
video_game,Male,18-24,2015,west_central,29,0.7837837837837838
video_game,Male,25-34,2015,west_central,45,0.703125
video_game,Male,35-44,2015,west_central,59,0.6941176470588235
video_game,Male,45-54,2015,west_central,35,0.4430379746835443
video_game,Male,55+,2015,west_central,27,0.23684210526315788
video_game,Female,18-24,2015,west_central,25,0.4807692307692308
video_game,Female,25-34,2015,west_central,47,0.4351851851851852
video_game,Female,35-44,2015,west_central,76,0.5891472868217055
video_game,Female,45-54,2015,west_central,50,0.3968253968253968
video_game,Female,55+,2015,west_central,24,0.15286624203821655
streaming_video,Male,18-24,2015,west_central,26,0.7027027027027027
streaming_video,Male,25-34,2015,west_central,49,0.765625
streaming_video,Male,35-44,2015,west_central,67,0.788235294117647
streaming_video,Male,45-54,2015,west_central,62,0.7848101265822784
streaming_video,Male,55+,2015,west_central,80,0.7017543859649122
streaming_video,Female,18-24,2015,west_central,42,0.8076923076923077
streaming_video,Female,25-34,2015,west_central,86,0.7962962962962963
streaming_video,Female,35-44,2015,west_central,105,0.813953488372093
streaming_video,Female,45-54,2015,west_central,89,0.7063492063492064
streaming_video,Female,55+,2015,west_central,110,0.7006369426751592
tv,Male,18-24,2015,west_central,23,0.6216216216216216
tv,Male,25-34,2015,west_central,52,0.8125
tv,Male,35-44,2015,west_central,75,0.8823529411764706
tv,Male,45-54,2015,west_central,67,0.8481012658227848
tv,Male,55+,2015,west_central,110,0.9649122807017544
tv,Female,18-24,2015,west_central,45,0.8653846153846154
tv,Female,25-34,2015,west_central,91,0.8425925925925926
tv,Female,35-44,2015,west_central,119,0.9224806201550387
tv,Female,45-54,2015,west_central,114,0.9047619047619048
tv,Female,55+,2015,west_central,143,0.910828025477707
magazine,Male,18-24,2015,west_central,22,0.5945945945945946
magazine,Male,25-34,2015,west_central,48,0.75
magazine,Male,35-44,2015,west_central,60,0.7058823529411765
magazine,Male,45-54,2015,west_central,60,0.759493670886076
magazine,Male,55+,2015,west_central,105,0.9210526315789473
magazine,Female,18-24,2015,west_central,41,0.7884615384615384
magazine,Female,25-34,2015,west_central,83,0.7685185185185185
magazine,Female,35-44,2015,west_central,116,0.8992248062015504
magazine,Female,45-54,2015,west_central,113,0.8968253968253969
magazine,Female,55+,2015,west_central,144,0.9171974522292994
movie_goers,Male,18-24,2015,west_central,37,1.0
movie_goers,Male,25-34,2015,west_central,64,1.0
movie_goers,Male,35-44,2015,west_central,85,1.0
movie_goers,Male,45-54,2015,west_central,79,1.0
movie_goers,Male,55+,2015,west_central,114,1.0
movie_goers,Female,18-24,2015,west_central,52,1.0
movie_goers,Female,25-34,2015,west_central,108,1.0
movie_goers,Female,35-44,2015,west_central,129,1.0
movie_goers,Female,45-54,2015,west_central,126,1.0
movie_goers,Female,55+,2015,west_central,157,1.0
supermarket_goer_last_4_weeks,Male,18-24,2015,west_central,35,0.9459459459459459
supermarket_goer_last_4_weeks,Male,25-34,2015,west_central,64,1.0
supermarket_goer_last_4_weeks,Male,35-44,2015,west_central,84,0.9882352941176471
supermarket_goer_last_4_weeks,Male,45-54,2015,west_central,79,1.0
supermarket_goer_last_4_weeks,Male,55+,2015,west_central,113,0.9912280701754386
supermarket_goer_last_4_weeks,Female,18-24,2015,west_central,51,0.9807692307692307
supermarket_goer_last_4_weeks,Female,25-34,2015,west_central,108,1.0
supermarket_goer_last_4_weeks,Female,35-44,2015,west_central,129,1.0
supermarket_goer_last_4_weeks,Female,45-54,2015,west_central,124,0.9841269841269841
supermarket_goer_last_4_weeks,Female,55+,2015,west_central,157,1.0
tablet_owner,Male,18-24,2015,west_central,5,0.13513513513513514
tablet_owner,Male,25-34,2015,west_central,28,0.4375
tablet_owner,Male,35-44,2015,west_central,50,0.5882352941176471
tablet_owner,Male,45-54,2015,west_central,43,0.5443037974683544
tablet_owner,Male,55+,2015,west_central,47,0.41228070175438597
tablet_owner,Female,18-24,2015,west_central,21,0.40384615384615385
tablet_owner,Female,25-34,2015,west_central,64,0.5925925925925926
tablet_owner,Female,35-44,2015,west_central,81,0.627906976744186
tablet_owner,Female,45-54,2015,west_central,74,0.5873015873015873
tablet_owner,Female,55+,2015,west_central,58,0.36942675159235666
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,west_central,30,0.8108108108108109
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,west_central,50,0.78125
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,west_central,59,0.6941176470588235
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,west_central,56,0.7088607594936709
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,west_central,72,0.631578947368421
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,west_central,39,0.75
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,west_central,81,0.75
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,west_central,86,0.6666666666666666
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,west_central,75,0.5952380952380952
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,west_central,93,0.5923566878980892
social_media_[social_media_user],Male,18-24,2015,west_central,33,0.8918918918918919
social_media_[social_media_user],Male,25-34,2015,west_central,60,0.9375
social_media_[social_media_user],Male,35-44,2015,west_central,77,0.9058823529411765
social_media_[social_media_user],Male,45-54,2015,west_central,69,0.8734177215189873
social_media_[social_media_user],Male,55+,2015,west_central,76,0.6666666666666666
social_media_[social_media_user],Female,18-24,2015,west_central,52,1.0
social_media_[social_media_user],Female,25-34,2015,west_central,107,0.9907407407407407
social_media_[social_media_user],Female,35-44,2015,west_central,123,0.9534883720930233
social_media_[social_media_user],Female,45-54,2015,west_central,110,0.873015873015873
social_media_[social_media_user],Female,55+,2015,west_central,123,0.7834394904458599
radio,Male,18-24,2015,west_central,18,0.4864864864864865
radio,Male,25-34,2015,west_central,46,0.71875
radio,Male,35-44,2015,west_central,68,0.8
radio,Male,45-54,2015,west_central,64,0.810126582278481
radio,Male,55+,2015,west_central,92,0.8070175438596491
radio,Female,18-24,2015,west_central,36,0.6923076923076923
radio,Female,25-34,2015,west_central,81,0.75
radio,Female,35-44,2015,west_central,106,0.8217054263565892
radio,Female,45-54,2015,west_central,107,0.8492063492063492
radio,Female,55+,2015,west_central,118,0.7515923566878981
